date,price
2003-02-19,5842.556
2003-02-20,5936.2733
2003-02-21,5948.9378
2003-02-24,5997.9072
2003-02-25,6038.4336
2003-02-26,5942.183399999999
2003-02-27,5931.2074999999995
2003-02-28,5867.0407
2003-03-03,5834.112999999999
2003-03-04,5967.5124
2003-03-05,5976.7997
2003-03-06,5989.464199999999
2003-03-07,5922.764499999999
2003-03-10,5985.2427
2003-03-11,5888.1482
2003-03-12,5844.2446
2003-03-13,5648.367
2003-03-14,5660.187199999999
2003-03-17,5753.9045
2003-03-18,5720.9768
2003-03-19,5670.3188
2003-03-20,5670.3188
2003-03-21,5631.481
2003-03-24,5563.092699999999
2003-03-25,5604.4634
2003-03-26,5571.535699999999
2003-03-27,5618.8165
2003-03-28,5585.0445
2003-03-31,5654.2771
2003-04-01,5645.8341
2003-04-02,5560.5598
2003-04-03,5465.9982
2003-04-04,5467.6867999999995
2003-04-07,5401.831399999999
2003-04-08,5460.9324
2003-04-09,5426.3161
2003-04-10,5481.1956
2003-04-11,5484.5728
2003-04-14,5503.9917
2003-04-15,5495.548699999999
2003-04-16,5472.7526
2003-04-17,5521.722
2003-04-18,5521.722
2003-04-21,5521.722
2003-04-22,5655.121399999999
2003-04-23,5628.1038
2003-04-24,5634.8582
2003-04-25,5627.2595
2003-04-28,5616.2836
2003-04-29,5596.020399999999
2003-04-30,5686.3605
2003-05-01,5761.503199999999
2003-05-02,5749.683
2003-05-05,5749.683
2003-05-06,5789.3651
2003-05-07,5772.4791000000005
2003-05-08,5850.154699999999
2003-05-09,5874.639399999999
2003-05-12,5928.6746
2003-05-13,5916.854399999999
2003-05-14,5970.0453
2003-05-15,5981.8655
2003-05-16,5994.53
2003-05-19,6062.074
2003-05-20,6185.3418
2003-05-21,6210.6708
2003-05-22,6241.0656
2003-05-23,6256.263
2003-05-26,6256.263
2003-05-27,6271.460399999999
2003-05-28,6070.517
2003-05-29,6131.3066
2003-05-30,6102.600399999999
2003-06-02,6159.1685
2003-06-03,6163.389999999999
2003-06-04,6149.8812
2003-06-05,6192.9405
2003-06-06,6129.6179999999995
2003-06-09,6125.3965
2003-06-10,5981.8655
2003-06-11,5981.8655
2003-06-12,5948.0935
2003-06-13,5961.6023
2003-06-16,6050.2537999999995
2003-06-17,6125.3965
2003-06-18,6074.7384999999995
2003-06-19,6039.277899999999
2003-06-20,6045.188
2003-06-23,5994.53
2003-06-24,5880.5495
2003-06-25,5878.0166
2003-06-26,5806.2511
2003-06-27,5834.112999999999
2003-06-30,5842.556
2003-07-01,5913.477199999999
2003-07-02,5935.429
2003-07-03,5899.9684
2003-07-04,5932.0518
2003-07-07,5878.8609
2003-07-08,5862.8192
2003-07-09,5811.3169
2003-07-10,5798.652399999999
2003-07-11,5803.718199999999
2003-07-14,5867.884999999999
2003-07-15,5880.5495
2003-07-16,5795.275199999999
2003-07-17,5783.455
2003-07-18,5814.6941
2003-07-21,5910.099999999999
2003-07-22,5943.871999999999
2003-07-23,5990.3085
2003-07-24,6033.3678
2003-07-25,6129.6179999999995
2003-07-28,6173.5216
2003-07-29,6138.061
2003-07-30,6040.9664999999995
2003-07-31,5990.3085
2003-08-01,5949.7821
2003-08-04,5867.884999999999
2003-08-05,5883.082399999999
2003-08-06,5943.871999999999
2003-08-07,5937.1176000000005
2003-08-08,5976.7997
2003-08-11,6064.6069
2003-08-12,6080.6486
2003-08-13,6056.1639
2003-08-14,6139.7496
2003-08-15,6154.947
2003-08-18,6083.1815
2003-08-19,6085.714399999999
2003-08-20,6141.4382
2003-08-21,6134.6838
2003-08-22,6057.8525
2003-08-25,6057.8525
2003-08-26,6087.402999999999
2003-08-27,6268.9275
2003-08-28,6244.4428
2003-08-29,6342.3816
2003-09-01,6353.3575
2003-09-02,6310.298199999999
2003-09-03,6247.82
2003-09-04,6260.4845
2003-09-05,6345.7588
2003-09-08,6326.339899999999
2003-09-09,6454.6735
2003-09-10,6416.679999999999
2003-09-11,6354.2018
2003-09-12,6387.1295
2003-09-15,6306.920999999999
2003-09-16,6325.4956
2003-09-17,6319.5855
2003-09-18,6387.9738
2003-09-19,6412.4585
2003-09-22,6509.553
2003-09-23,6494.3556
2003-09-24,6501.11
2003-09-25,6597.360199999999
2003-09-26,6462.272199999999
2003-09-29,6449.6077
2003-09-30,6551.768
2003-10-01,6475.781
2003-10-02,6453.829199999999
2003-10-03,6488.4455
2003-10-06,6269.7717999999995
2003-10-07,6350.8246
2003-10-08,6336.4715
2003-10-09,6257.9516
2003-10-10,6286.6578
2003-10-13,6252.041499999999
2003-10-14,6314.5197
2003-10-15,6306.920999999999
2003-10-16,6305.232399999999
2003-10-17,6256.263
2003-10-20,6311.9868
2003-10-21,6386.285199999999
2003-10-22,6496.8885
2003-10-23,6492.6669999999995
2003-10-24,6555.9895
2003-10-27,6517.996
2003-10-28,6490.978399999999
2003-10-29,6507.8643999999995
2003-10-30,6526.438999999999
2003-10-31,6522.2175
2003-11-03,6471.559499999999
2003-11-04,6381.219399999999
2003-11-05,6395.572499999999
2003-11-06,6420.9015
2003-11-07,6398.949699999999
2003-11-10,6475.781
2003-11-11,6548.3908
2003-11-12,6580.4742
2003-11-13,6676.724399999999
2003-11-14,6698.6762
2003-11-17,6648.0181999999995
2003-11-18,6651.395399999999
2003-11-19,6672.5028999999995
2003-11-20,6658.1498
2003-11-21,6678.413
2003-11-24,6617.6233999999995
2003-11-25,6615.090499999999
2003-11-26,6686.856
2003-11-27,6677.5687
2003-11-28,6726.5381
2003-12-01,6758.621499999999
2003-12-02,6777.1961
2003-12-03,6784.7948
2003-12-04,6792.3935
2003-12-05,6794.926399999999
2003-12-08,6858.2489
2003-12-09,6885.2665
2003-12-10,6923.259999999999
2003-12-11,6823.6326
2003-12-12,6874.2906
2003-12-15,6881.045
2003-12-16,6889.487999999999
2003-12-17,6893.7095
2003-12-18,6881.045
2003-12-19,6919.0385
2003-12-22,6930.8587
2003-12-23,6910.595499999999
2003-12-24,6910.595499999999
2003-12-25,6910.595499999999
2003-12-26,6910.595499999999
2003-12-29,6957.031999999999
2003-12-30,7028.7975
2003-12-31,7028.7975
2004-01-01,7028.7975
2004-01-02,7011.911499999999
2004-01-05,7102.2516000000005
2004-01-06,7166.4184
2004-01-07,7121.670499999999
2004-01-08,7109.005999999999
2004-01-09,7148.6881
2004-01-12,7180.7715
2004-01-13,7184.9929999999995
2004-01-14,7083.677
2004-01-15,6965.474999999999
2004-01-16,6896.242399999999
2004-01-19,6865.8476
2004-01-20,6910.595499999999
2004-01-21,6882.7336000000005
2004-01-22,6910.595499999999
2004-01-23,6906.374
2004-01-26,6892.865199999999
2004-01-27,6850.650199999999
2004-01-28,6940.146
2004-01-29,6850.650199999999
2004-01-30,6750.1785
2004-02-02,6726.5381
2004-02-03,6778.8847
2004-02-04,6741.7355
2004-02-05,6746.8013
2004-02-06,6826.1655
2004-02-09,6854.8717
2004-02-10,6898.7753
2004-02-11,6851.4945
2004-02-12,6950.2776
2004-02-13,7024.576
2004-02-16,6951.9662
2004-02-17,6999.246999999999
2004-02-18,6999.246999999999
2004-02-19,6919.8828
2004-02-20,6843.0515
2004-02-23,6745.956999999999
2004-02-24,6792.3935
2004-02-25,6758.621499999999
2004-02-26,6640.4195
2004-02-27,6684.3231000000005
2004-03-01,6754.4
2004-03-02,6682.6345
2004-03-03,6593.982999999999
2004-03-04,6619.312
2004-03-05,6741.7355
2004-03-08,6751.8671
2004-03-09,6779.728999999999
2004-03-10,6758.621499999999
2004-03-11,6728.226699999999
2004-03-12,6720.628
2004-03-15,6722.3166
2004-03-16,6796.615
2004-03-17,6800.836499999999
2004-03-18,6935.9245
2004-03-19,6957.031999999999
2004-03-22,7052.437899999999
2004-03-23,7028.7975
2004-03-24,7011.911499999999
2004-03-25,7026.2646
2004-03-26,7117.449
2004-03-29,7113.2275
2004-03-30,7092.12
2004-03-31,7154.598199999999
2004-04-01,7214.5435
2004-04-02,7075.2339999999995
2004-04-05,7053.2822
2004-04-06,7066.790999999999
2004-04-07,7075.2339999999995
2004-04-08,7083.677
2004-04-09,7083.677
2004-04-12,7083.677
2004-04-13,6887.799399999999
2004-04-14,6716.4065
2004-04-15,6724.849499999999
2004-04-16,6768.7531
2004-04-19,6806.7466
2004-04-20,6701.2091
2004-04-21,6631.9765
2004-04-22,6624.3778
2004-04-23,6661.527
2004-04-26,6703.741999999999
2004-04-27,6691.077499999999
2004-04-28,6623.5335
2004-04-29,6517.996
2004-04-30,6560.210999999999
2004-05-03,6560.210999999999
2004-05-04,6606.6475
2004-05-05,6628.5993
2004-05-06,6543.325
2004-05-07,6430.1888
2004-05-10,6332.25
2004-05-11,6336.4715
2004-05-12,6453.829199999999
2004-05-13,6334.782899999999
2004-05-14,6357.579
2004-05-17,6466.493699999999
2004-05-18,6377.842199999999
2004-05-19,6429.3445
2004-05-20,6408.237
2004-05-21,6506.1758
2004-05-24,6484.224
2004-05-25,6566.965399999999
2004-05-26,6579.629899999999
2004-05-27,6646.3296
2004-05-28,6640.4195
2004-05-31,6640.4195
2004-06-01,6707.119199999999
2004-06-02,6667.4371
2004-06-03,6591.4501
2004-06-04,6556.8338
2004-06-07,6646.3296
2004-06-08,6625.2221
2004-06-09,6532.3491
2004-06-10,6500.2657
2004-06-11,6498.5771
2004-06-14,6502.7986
2004-06-15,6526.438999999999
2004-06-16,6505.331499999999
2004-06-17,6519.6846000000005
2004-06-18,6671.6586
2004-06-21,6674.1915
2004-06-22,6682.6345
2004-06-23,6651.395399999999
2004-06-24,6754.4
2004-06-25,6779.728999999999
2004-06-28,6826.1655
2004-06-29,6659.8384
2004-06-30,6683.4788
2004-07-01,6666.592799999999
2004-07-02,6716.4065
2004-07-05,6724.849499999999
2004-07-06,6661.527
2004-07-07,6748.4899
2004-07-08,6844.7401
2004-07-09,6864.159
2004-07-12,6861.6261
2004-07-13,6769.5974
2004-07-14,6818.5668
2004-07-15,6807.590899999999
2004-07-16,6860.7818
2004-07-19,6861.6261
2004-07-20,6754.4
2004-07-21,6729.071
2004-07-22,6716.4065
2004-07-23,6610.869
2004-07-26,6598.2045
2004-07-27,6583.0071
2004-07-28,6539.9478
2004-07-29,6539.9478
2004-07-30,6609.180399999999
2004-08-02,6610.869
2004-08-03,6601.5817
2004-08-04,6610.869
2004-08-05,6599.8931
2004-08-06,6737.514
2004-08-09,6737.514
2004-08-10,6745.956999999999
2004-08-11,6650.5511
2004-08-12,6655.616899999999
2004-08-13,6699.5205
2004-08-16,6782.2618999999995
2004-08-17,6776.3517999999995
2004-08-18,6795.770699999999
2004-08-19,6864.159
2004-08-20,6932.5473
2004-08-23,6933.3916
2004-08-24,6859.093199999999
2004-08-25,6855.715999999999
2004-08-26,6856.5603
2004-08-27,6840.5186
2004-08-30,6840.5186
2004-08-31,6876.8234999999995
2004-09-01,6883.577899999999
2004-09-02,6857.4046
2004-09-03,6773.818899999999
2004-09-06,6781.4176
2004-09-07,6722.3166
2004-09-08,6691.9218
2004-09-09,6732.4482
2004-09-10,6777.1961
2004-09-13,6742.5797999999995
2004-09-14,6843.0515
2004-09-15,6829.542699999999
2004-09-16,6811.812399999999
2004-09-17,6850.650199999999
2004-09-20,6827.0098
2004-09-21,6897.931
2004-09-22,6844.7401
2004-09-23,6948.589
2004-09-24,6886.9551
2004-09-27,6909.7512
2004-09-28,6951.9662
2004-09-29,6973.0737
2004-09-30,7018.665899999999
2004-10-01,7060.0366
2004-10-04,6966.3193
2004-10-05,7014.444399999999
2004-10-06,7065.9466999999995
2004-10-07,7060.0366
2004-10-08,7121.670499999999
2004-10-11,7120.8261999999995
2004-10-12,7002.624199999999
2004-10-13,6944.367499999999
2004-10-14,7013.6001
2004-10-15,7098.8744
2004-10-18,7076.9226
2004-10-19,7081.1441
2004-10-20,7152.9096
2004-10-21,7134.335
2004-10-22,7139.400799999999
2004-10-25,7246.626899999999
2004-10-26,7218.764999999999
2004-10-27,7231.429499999999
2004-10-28,7163.0412
2004-10-29,7185.8373
2004-11-01,7241.5611
2004-11-02,7163.0412
2004-11-03,7151.221
2004-11-04,7269.423
2004-11-05,7277.866
2004-11-08,7293.063399999999
2004-11-09,7322.613899999999
2004-11-10,7318.3924
2004-11-11,7325.1467999999995
2004-11-12,7363.1403
2004-11-15,7389.3136
2004-11-16,7419.7083999999995
2004-11-17,7488.096699999999
2004-11-18,7463.612
2004-11-19,7524.4016
2004-11-22,7561.5508
2004-11-23,7567.460899999999
2004-11-24,7575.0596
2004-11-25,7618.1188999999995
2004-11-26,7615.585999999999
2004-11-29,7619.8075
2004-11-30,7656.112399999999
2004-12-01,7646.8251
2004-12-02,7669.6212
2004-12-03,7575.903899999999
2004-12-06,7650.2023
2004-12-07,7629.0948
2004-12-08,7377.493399999999
2004-12-09,7380.8706
2004-12-10,7328.523999999999
2004-12-13,7347.0986
2004-12-14,7380.8706
2004-12-15,7412.954
2004-12-16,7421.397
2004-12-17,7411.265399999999
2004-12-20,7471.2107
2004-12-21,7445.8817
2004-12-22,7446.726
2004-12-23,7448.4146
2004-12-24,7448.4146
2004-12-27,7448.4146
2004-12-28,7448.4146
2004-12-29,7434.0615
2004-12-30,7355.5416000000005
2004-12-31,7355.5416000000005
2005-01-03,7355.5416000000005
2005-01-04,7222.9865
2005-01-05,7193.436
2005-01-06,7165.5741
2005-01-07,7129.2692
2005-01-10,7092.12
2005-01-11,7114.9161
2005-01-12,7203.5676
2005-01-13,7152.9096
2005-01-14,7134.335
2005-01-17,7130.1134999999995
2005-01-18,7121.670499999999
2005-01-19,7175.7056999999995
2005-01-20,7141.089399999999
2005-01-21,7147.8438
2005-01-24,7216.2321
2005-01-25,7168.107
2005-01-26,7190.0588
2005-01-27,7168.107
2005-01-28,7206.9448
2005-01-31,7128.424899999999
2005-02-01,7107.317399999999
2005-02-02,7119.1376
2005-02-03,7033.018999999999
2005-02-04,7022.8874
2005-02-07,6997.558399999999
2005-02-08,6941.8346
2005-02-09,6942.678899999999
2005-02-10,7016.133
2005-02-11,7072.7011
2005-02-14,7163.0412
2005-02-15,7166.4184
2005-02-16,7144.4666
2005-02-17,7197.657499999999
2005-02-18,7212.0106
2005-02-21,7212.854899999999
2005-02-22,7309.1051
2005-02-23,7304.8836
2005-02-24,7324.3025
2005-02-25,7332.7455
2005-02-28,7353.008699999999
2005-03-01,7319.2366999999995
2005-03-02,7290.5305
2005-03-03,7264.3571999999995
2005-03-04,7319.2366999999995
2005-03-07,7311.638
2005-03-08,7383.403499999999
2005-03-09,7421.397
2005-03-10,7445.037399999999
2005-03-11,7492.3182
2005-03-14,7462.767699999999
2005-03-15,7440.8159
2005-03-16,7480.498
2005-03-17,7406.1996
2005-03-18,7381.714899999999
2005-03-21,7306.5722
2005-03-22,7297.2849
2005-03-23,7195.968899999999
2005-03-24,7179.082899999999
2005-03-25,7179.082899999999
2005-03-28,7179.082899999999
2005-03-29,7195.1246
2005-03-30,7201.034699999999
2005-03-31,7218.764999999999
2005-04-01,7212.854899999999
2005-04-04,7157.975399999999
2005-04-05,7169.7956
2005-04-06,7189.2145
2005-04-07,7227.208
2005-04-08,7179.927199999999
2005-04-11,7244.094
2005-04-12,7215.3877999999995
2005-04-13,7218.764999999999
2005-04-14,7150.3767
2005-04-15,7169.7956
2005-04-18,7189.2145
2005-04-19,7217.9207
2005-04-20,7315.0152
2005-04-21,7328.523999999999
2005-04-22,7338.6556
2005-04-25,7309.9493999999995
2005-04-26,7379.182
2005-04-27,7334.4341
2005-04-28,7303.195
2005-04-29,7357.230199999999
2005-05-02,7357.230199999999
2005-05-03,7225.519399999999
2005-05-04,7240.7168
2005-05-05,7246.626899999999
2005-05-06,7179.082899999999
2005-05-09,7184.9929999999995
2005-05-10,7217.076399999999
2005-05-11,7195.1246
2005-05-12,7163.885499999999
2005-05-13,7092.12
2005-05-16,7079.4555
2005-05-17,7092.12
2005-05-18,7087.898499999999
2005-05-19,7105.6287999999995
2005-05-20,7058.348
2005-05-23,7058.348
2005-05-24,7063.4138
2005-05-25,7065.102399999999
2005-05-26,7058.348
2005-05-27,7062.5695
2005-05-30,7062.5695
2005-05-31,6998.4027
2005-06-01,7013.6001
2005-06-02,7098.8744
2005-06-03,7152.0653
2005-06-06,7190.9031
2005-06-07,7161.3526
2005-06-08,7168.9513
2005-06-09,7134.335
2005-06-10,7135.1793
2005-06-13,7245.7826000000005
2005-06-14,7207.7891
2005-06-15,7239.0282
2005-06-16,7311.638
2005-06-17,7387.625
2005-06-20,7418.8641
2005-06-21,7348.7872
2005-06-22,7379.182
2005-06-23,7415.486899999999
2005-06-24,7439.1273
2005-06-27,7418.0198
2005-06-28,7379.182
2005-06-29,7358.9187999999995
2005-06-30,7380.8706
2005-07-01,7304.8836
2005-07-04,7217.076399999999
2005-07-05,7155.4425
2005-07-06,7151.221
2005-07-07,7179.927199999999
2005-07-08,7166.4184
2005-07-11,7163.0412
2005-07-12,7197.657499999999
2005-07-13,7168.107
2005-07-14,7164.7298
2005-07-15,7064.2581
2005-07-18,7107.317399999999
2005-07-19,7079.4555
2005-07-20,7128.424899999999
2005-07-21,7163.885499999999
2005-07-22,7176.549999999999
2005-07-25,7183.304399999999
2005-07-26,7146.9995
2005-07-27,7159.664
2005-07-28,7200.1903999999995
2005-07-29,7244.094
2005-08-01,7288.841899999999
2005-08-02,7277.866
2005-08-03,7338.6556
2005-08-04,7406.1996
2005-08-05,7400.2895
2005-08-08,7365.673199999999
2005-08-09,7316.7038
2005-08-10,7371.5833
2005-08-11,7442.5045
2005-08-12,7552.2635
2005-08-15,7488.941
2005-08-16,7480.498
2005-08-17,7463.612
2005-08-18,7423.929899999999
2005-08-19,7423.929899999999
2005-08-22,7423.929899999999
2005-08-23,7418.8641
2005-08-24,7429.839999999999
2005-08-25,7410.4211000000005
2005-08-26,7374.960499999999
2005-08-29,7374.960499999999
2005-08-30,7271.955899999999
2005-08-31,7315.8595
2005-09-01,7423.0856
2005-09-02,7490.6296
2005-09-05,7532.0003
2005-09-06,7499.916899999999
2005-09-07,7515.1143
2005-09-08,7574.2153
2005-09-09,7569.1494999999995
2005-09-12,7570.8381
2005-09-13,7521.024399999999
2005-09-14,7586.8798
2005-09-15,7679.7528
2005-09-16,7720.279199999999
2005-09-19,7843.547
2005-09-20,7848.6128
2005-09-21,7921.2226
2005-09-22,7873.0975
2005-09-23,7812.307899999999
2005-09-26,7796.266199999999
2005-09-27,7836.7926
2005-09-28,7835.103999999999
2005-09-29,7976.946399999999
2005-09-30,7991.2995
2005-10-03,7870.5646
2005-10-04,7893.360699999999
2005-10-05,7826.661
2005-10-06,7966.8148
2005-10-07,7982.012199999999
2005-10-10,7990.455199999999
2005-10-11,8029.293
2005-10-12,8022.5386
2005-10-13,7927.977
2005-10-14,7868.875999999999
2005-10-17,8012.406999999999
2005-10-18,7970.192
2005-10-19,7867.187399999999
2005-10-20,7840.1698
2005-10-21,7815.6851
2005-10-24,7870.5646
2005-10-25,7974.4135
2005-10-26,7990.455199999999
2005-10-27,8010.718399999999
2005-10-28,7949.0845
2005-10-31,7949.0845
2005-11-01,7759.116999999999
2005-11-02,7781.0688
2005-11-03,7798.7991
2005-11-04,7776.003
2005-11-07,7708.459
2005-11-08,7794.5776
2005-11-09,7810.619299999999
2005-11-10,7885.762
2005-11-11,7881.5405
2005-11-14,7894.205
2005-11-15,7906.8695
2005-11-16,8033.514499999999
2005-11-17,8209.1289
2005-11-18,8204.0631
2005-11-21,8256.4097
2005-11-22,8318.0436
2005-11-23,8233.6136
2005-11-24,8331.552399999999
2005-11-25,8373.767399999999
2005-11-28,8375.456
2005-11-29,8375.456
2005-11-30,8369.5459
2005-12-01,8438.7785
2005-12-02,8485.215
2005-12-05,8538.4059
2005-12-06,8514.7655
2005-12-07,8703.044399999999
2005-12-08,8708.110200000001
2005-12-09,8873.592999999999
2005-12-12,9059.339
2005-12-13,8822.935
2005-12-14,8603.417
2005-12-15,8548.5375
2005-12-16,8561.202
2005-12-19,8590.7525
2005-12-20,8485.215
2005-12-21,8257.253999999999
2005-12-22,8443.0
2005-12-23,8443.0
2005-12-26,8443.0
2005-12-27,8443.0
2005-12-28,8746.948
2005-12-29,8662.518
2005-12-30,8662.518
2006-01-02,8662.518
2006-01-03,8949.58
2006-01-04,8941.136999999999
2006-01-05,8860.9285
2006-01-06,9038.2315
2006-01-09,9143.769
2006-01-10,9177.541
2006-01-11,9192.738399999998
2006-01-12,9160.654999999999
2006-01-13,9257.7495
2006-01-16,9485.7105
2006-01-17,9342.1795
2006-01-18,9202.869999999999
2006-01-19,9367.5085
2006-01-20,9578.583499999999
2006-01-23,9363.287
2006-01-24,9409.7235
2006-01-25,9485.7105
2006-01-26,9397.059
2006-01-27,9485.7105
2006-01-30,9540.59
2006-01-31,9603.9125
2006-02-01,9595.4695
2006-02-02,9661.3249
2006-02-03,9608.134
2006-02-06,9620.798499999999
2006-02-07,9434.208200000001
2006-02-08,9266.1925
2006-02-09,9460.3815
2006-02-10,9405.502
2006-02-13,9275.4798
2006-02-14,9113.3742
2006-02-15,9126.883
2006-02-16,9097.3325
2006-02-17,9316.0062
2006-02-20,9363.287
2006-02-21,9354.844
2006-02-22,9337.957999999999
2006-02-23,9307.5632
2006-02-24,9357.3769
2006-02-27,9342.1795
2006-02-28,9388.616
2006-03-01,9527.9255
2006-03-02,9519.4825
2006-03-03,9540.59
2006-03-06,9544.8115
2006-03-07,9337.957999999999
2006-03-08,9198.6485
2006-03-09,9288.9886
2006-03-10,9034.01
2006-03-13,9177.541
2006-03-14,9216.378799999999
2006-03-15,9397.059
2006-03-16,9333.736499999999
2006-03-17,9333.736499999999
2006-03-20,9384.3945
2006-03-21,9245.085
2006-03-22,9299.9645
2006-03-23,9228.198999999999
2006-03-24,9401.280499999999
2006-03-27,9540.59
2006-03-28,9582.805
2006-03-29,9540.59
2006-03-30,9861.423999999999
2006-03-31,9827.652
2006-04-03,9912.082
2006-04-04,9928.967999999999
2006-04-05,9903.639
2006-04-06,10004.955
2006-04-07,9958.5185
2006-04-10,10085.163499999999
2006-04-11,10093.6065
2006-04-12,10085.163499999999
2006-04-13,10013.398
2006-04-14,10013.398
2006-04-17,10013.398
2006-04-18,10380.6685
2006-04-19,10549.5285
2006-04-20,10553.75
2006-04-21,10528.421
2006-04-24,10511.535
2006-04-25,10718.3885
2006-04-26,10731.053
2006-04-27,10773.268
2006-04-28,10874.583999999999
2006-05-01,10874.583999999999
2006-05-02,11161.645999999999
2006-05-03,11374.409599999999
2006-05-04,11372.721
2006-05-05,11448.707999999999
2006-05-08,11406.492999999999
2006-05-09,11672.4475
2006-05-10,11818.5114
2006-05-11,12081.932999999999
2006-05-12,12242.349999999999
2006-05-15,11609.125
2006-05-16,11685.112
2006-05-17,11811.757
2006-05-18,11710.440999999999
2006-05-19,11001.229
2006-05-22,11018.115
2006-05-23,11258.7405
2006-05-24,10950.571
2006-05-25,10849.255
2006-05-26,10845.0335
2006-05-29,10845.0335
2006-05-30,11153.203
2006-05-31,11026.557999999999
2006-06-01,10553.75
2006-06-02,10676.173499999999
2006-06-05,10837.434799999999
2006-06-06,10587.521999999999
2006-06-07,10431.3265
2006-06-08,10368.003999999999
2006-06-09,10401.776
2006-06-12,10286.9512
2006-06-13,9903.639
2006-06-14,9587.0265
2006-06-15,9616.577
2006-06-16,9692.564
2006-06-19,9641.905999999999
2006-06-20,9574.362
2006-06-21,9702.6956
2006-06-22,9869.867
2006-06-23,9787.1256
2006-06-26,9852.981
2006-06-27,9941.6325
2006-06-28,9840.316499999999
2006-06-29,9950.075499999999
2006-06-30,10359.561
2006-07-03,10519.1337
2006-07-04,10503.091999999999
2006-07-05,10519.978
2006-07-06,10570.636
2006-07-07,10663.509
2006-07-10,10570.636
2006-07-11,10650.8445
2006-07-12,10975.9
2006-07-13,10967.457
2006-07-14,11199.6395
2006-07-17,11018.115
2006-07-18,10891.47
2006-07-19,10834.0576
2006-07-20,10849.255
2006-07-21,10705.724
2006-07-24,10227.8502
2006-07-25,10448.2125
2006-07-26,10373.0698
2006-07-27,10790.153999999999
2006-07-28,10758.0706
2006-07-31,10680.394999999999
2006-08-01,10760.6035
2006-08-02,11050.1984
2006-08-03,10881.338399999999
2006-08-04,11013.8935
2006-08-07,10971.6785
2006-08-08,10908.356
2006-08-09,10959.014
2006-08-10,10887.2485
2006-08-11,10883.027
2006-08-14,10546.9956
2006-08-15,10562.193
2006-08-16,10633.958499999999
2006-08-17,10562.193
2006-08-18,10366.3154
2006-08-21,10553.75
2006-08-22,10515.7565
2006-08-23,10606.0966
2006-08-24,10532.6425
2006-08-25,10490.4275
2006-08-28,10490.4275
2006-08-29,10357.872399999998
2006-08-30,10431.3265
2006-08-31,10528.421
2006-09-01,10487.050299999999
2006-09-04,10583.3005
2006-09-05,10769.0465
2006-09-06,10729.364399999999
2006-09-07,10494.649
2006-09-08,10300.46
2006-09-11,9928.967999999999
2006-09-12,9974.5602
2006-09-13,9945.854
2006-09-14,9868.178399999999
2006-09-15,9685.8096
2006-09-18,9802.323
2006-09-19,9852.981
2006-09-20,9798.101499999999
2006-09-21,9772.7725
2006-09-22,9945.854
2006-09-25,9874.0885
2006-09-26,9979.626
2006-09-27,10026.0625
2006-09-28,10182.258
2006-09-29,10118.9355
2006-10-02,10141.7316
2006-10-03,9831.8735
2006-10-04,9685.8096
2006-10-05,9680.743799999998
2006-10-06,9468.824499999999
2006-10-09,9713.6715
2006-10-10,9648.660399999999
2006-10-11,9694.2526
2006-10-12,9675.678
2006-10-13,9896.8846
2006-10-16,10048.8586
2006-10-17,9962.74
2006-10-18,10030.284
2006-10-19,10085.163499999999
2006-10-20,10074.1876
2006-10-23,9840.316499999999
2006-10-24,9719.5816
2006-10-25,9806.5445
2006-10-26,10068.2775
2006-10-27,10068.2775
2006-10-30,10275.131
2006-10-31,10194.922499999999
2006-11-01,10369.6926
2006-11-02,10481.984499999999
2006-11-03,10515.7565
2006-11-06,10572.3246
2006-11-07,10566.414499999999
2006-11-08,10523.3552
2006-11-09,10557.9715
2006-11-10,10626.359799999998
2006-11-13,10528.421
2006-11-14,10587.521999999999
2006-11-15,10431.3265
2006-11-16,10549.5285
2006-11-17,10477.762999999999
2006-11-20,10562.193
2006-11-21,10545.306999999999
2006-11-22,10668.574799999999
2006-11-23,10642.4015
2006-11-24,10798.597
2006-11-27,10785.932499999999
2006-11-28,10756.382
2006-11-29,10764.824999999999
2006-11-30,10920.1762
2006-12-01,10954.7925
2006-12-04,10908.356
2006-12-05,10906.667399999998
2006-12-06,10739.496
2006-12-07,10600.1865
2006-12-08,10763.1364
2006-12-11,10583.3005
2006-12-12,10604.408
2006-12-13,10536.864
2006-12-14,10594.276399999999
2006-12-15,10532.6425
2006-12-18,10368.003999999999
2006-12-19,10477.762999999999
2006-12-20,10456.655499999999
2006-12-21,10477.762999999999
2006-12-22,10477.762999999999
2006-12-25,10477.762999999999
2006-12-26,10477.762999999999
2006-12-27,10612.850999999999
2006-12-28,10671.952
2006-12-29,10671.952
2007-01-01,10671.952
2007-01-02,10802.8185
2007-01-03,10850.9436
2007-01-04,10616.2282
2007-01-05,10292.017
2007-01-08,10292.017
2007-01-09,10293.7056
2007-01-10,10273.4424
2007-01-11,10334.232
2007-01-12,10465.0985
2007-01-15,10587.521999999999
2007-01-16,10588.366299999998
2007-01-17,10579.079
2007-01-18,10722.609999999999
2007-01-19,10621.294
2007-01-22,10790.153999999999
2007-01-23,10849.255
2007-01-24,10842.5006
2007-01-25,11005.450499999999
2007-01-26,10899.912999999999
2007-01-29,10887.2485
2007-01-30,10894.8472
2007-01-31,10984.342999999999
2007-02-01,11148.137200000001
2007-02-02,10903.2902
2007-02-05,10965.768399999999
2007-02-06,11030.779499999999
2007-02-07,11039.2225
2007-02-08,11077.216
2007-02-09,11220.747
